Title:               30-Year 2-1/8% Treasury Inflation-Indexed Bond, Due 2/15/2041©
2013-02-15  0.493
2013-02-22  0.518
2013-03-01  0.448
2013-03-08  0.486
2013-03-15  0.551
2013-03-22  0.527
2013-03-29  0.505
2013-04-05  0.415
2013-04-12  0.390
2013-04-19  0.377
2013-04-26  0.345
2013-05-03  0.367
2013-05-10  0.516
2013-05-17  0.617
2013-05-24  0.692
2013-05-31  0.834
2013-06-07  0.889
2013-06-14  1.082
2013-06-21  1.209
2013-06-28  1.276
2013-07-05  1.212
2013-07-12  1.313
2013-07-19  1.219
2013-07-26  1.258
2013-08-02  1.279
2013-08-09  1.207
2013-08-16  1.356
2013-08-23  1.503
2013-08-30  1.364
2013-09-06  1.514
2013-09-13  1.507
2013-09-20  1.426
2013-09-27  1.299
2013-10-04  1.314
2013-10-11  1.327
2013-10-18  1.348
2013-10-25  1.268
2013-11-01  1.265
2013-11-08  1.393
2013-11-15  1.447
2013-11-22  1.466
2013-11-29  1.431
2013-12-06  1.535
2013-12-13  1.527
2013-12-20  1.509
2013-12-27  1.538
2014-01-03  1.520
2014-01-10  1.408
2014-01-17  1.353
2014-01-24  1.321
2014-01-31  1.291
2014-02-07  1.292
2014-02-14  1.344
2014-02-21  1.376
2014-02-28  1.314
2014-03-07  1.275
2014-03-14  1.285
2014-03-21  1.282
2014-03-28  1.207
2014-04-04  1.259
2014-04-11  1.185
2014-04-18  1.129
2014-04-25  1.101
2014-05-02  1.070
2014-05-09  1.048
2014-05-16  1.025
2014-05-23  1.020
2014-05-30  0.938
2014-06-06  1.070
2014-06-13  1.083
2014-06-20  1.044
2014-06-27  0.962
2014-07-04  0.994
2014-07-11  0.938
2014-07-18  0.907
2014-07-25  0.848
2014-08-01  0.853
2014-08-08  0.855
2014-08-15  0.839
2014-08-22  0.849
2014-08-29  0.786
2014-09-05  0.862
2014-09-12  0.955
2014-09-19  1.068
2014-09-26  1.037
2014-10-03  0.997
2014-10-10  0.926
2014-10-17  0.819
2014-10-24  0.889
2014-10-31  0.914
2014-11-07  0.912
2014-11-14  0.930
2014-11-21  0.967
2014-11-28  0.889
2014-12-05  0.922
2014-12-12  0.829
2014-12-19  0.781
2014-12-26  0.831
2015-01-02  0.803
2015-01-09  0.652
2015-01-16  0.621
2015-01-23  0.620
2015-01-30  0.542
2015-02-06  0.566
2015-02-13  0.695
2015-02-20  0.785
2015-02-27  0.656
2015-03-06  0.711
2015-03-13  0.796
2015-03-20  0.679
2015-03-27  0.567
2015-04-03  0.594
2015-04-10  0.605
2015-04-17  0.589
2015-04-24  0.605
2015-05-01  0.669
2015-05-08  0.843
2015-05-15  0.951
2015-05-22  0.969
2015-05-29  0.888
2015-06-05  1.043
2015-06-12  1.115
2015-06-19  1.031
2015-06-26  1.090
2015-07-03  1.074
2015-07-10  1.020
2015-07-17  1.101
2015-07-24  1.038
2015-07-31  1.005
2015-08-07  1.011
2015-08-14  1.004
2015-08-21  1.013
2015-08-28  1.090
2015-09-04  1.140
2015-09-11  1.164
2015-09-18  1.211
2015-09-25  1.228
2015-10-02  1.209
2015-10-09  1.170
2015-10-16  1.169
2015-10-23  1.184
2015-10-30  1.159
2015-11-06  1.216
2015-11-13  1.269
2015-11-20  1.227
2015-11-27  1.161
2015-12-04  1.160
2015-12-11  1.182
2015-12-18  1.266
2015-12-25  1.257
2016-01-01  1.258
2016-01-08  1.228
2016-01-15  1.251
2016-01-22  1.251
2016-01-29  1.184
2016-02-05  1.101
2016-02-12  1.045
2016-02-19  1.123
2016-02-26  1.040
2016-03-04  1.003
2016-03-11  1.042
2016-03-18  1.029
2016-03-25  0.932
2016-04-01  0.855
2016-04-08  0.799
2016-04-15  0.856
2016-04-22  0.862
2016-04-29  0.876
2016-05-06  0.847
2016-05-13  0.839
2016-05-20  0.839
2016-05-27  0.873
2016-06-03  0.871
2016-06-10  0.791
2016-06-17  0.813
2016-06-24  0.861
2016-07-01  0.681
2016-07-08  0.544
2016-07-15  0.607
2016-07-22  0.661
2016-07-29  0.617
2016-08-05  0.647
2016-08-12  0.602
2016-08-19  0.621
2016-08-26  0.597
2016-09-02  0.578
2016-09-09  0.579
2016-09-16  0.715
2016-09-23  0.672
2016-09-30  0.576
2016-10-07  0.643
2016-10-14  0.707
2016-10-21  0.664
2016-10-28  0.680
2016-11-04  0.702
2016-11-11  0.765
2016-11-18  0.926
2016-11-25  0.919
2016-12-02  0.929
2016-12-09  0.945
2016-12-16  1.084
2016-12-23  1.082
2016-12-30  1.002
2017-01-06  0.916
