Title:               30-Year 2-1/8% Treasury Inflation-Indexed Bond, Due 2/15/2041©
2015-12-01  1.110
2015-12-02  1.121
2015-12-03  1.237
2015-12-04  1.175
2015-12-07  1.149
2015-12-08  1.170
2015-12-09  1.182
2015-12-10  1.229
2015-12-11  1.181
2015-12-14  1.282
2015-12-15  1.284
2015-12-16  1.290
2015-12-17  1.246
2015-12-18  1.229
2015-12-21  1.247
2015-12-22  1.280
2015-12-23  1.268
2015-12-24  1.234
2015-12-25      .
2015-12-28  1.210
2015-12-29  1.288
2015-12-30  1.280
2015-12-31  1.252
2016-01-01      .
2016-01-04  1.228
2016-01-05  1.244
2016-01-06  1.196
2016-01-07  1.232
2016-01-08  1.242
2016-01-11  1.294
2016-01-12  1.251
2016-01-13  1.220
2016-01-14  1.256
2016-01-15  1.234
2016-01-18      .
2016-01-19  1.229
2016-01-20  1.250
2016-01-21  1.265
2016-01-22  1.258
2016-01-25  1.238
2016-01-26  1.210
2016-01-27  1.186
2016-01-28  1.175
2016-01-29  1.113
2016-02-01  1.155
2016-02-02  1.103
2016-02-03  1.077
2016-02-04  1.081
2016-02-05  1.091
2016-02-08  1.045
2016-02-09  1.078
2016-02-10  1.028
2016-02-11  1.008
2016-02-12  1.068
2016-02-15      .
2016-02-16  1.112
2016-02-17  1.144
2016-02-18  1.130
2016-02-19  1.105
2016-02-22  1.086
2016-02-23  1.050
2016-02-24  1.033
2016-02-25  0.987
2016-02-26  1.044
2016-02-29  0.992
2016-03-01  1.036
2016-03-02  1.002
2016-03-03  0.974
2016-03-04  1.010
2016-03-07  1.038
2016-03-08  1.003
2016-03-09  1.033
2016-03-10  1.055
2016-03-11  1.081
2016-03-14  1.081
2016-03-15  1.102
2016-03-16  1.050
2016-03-17  0.986
2016-03-18  0.928
2016-03-21  0.947
2016-03-22  0.943
2016-03-23  0.897
2016-03-24  0.942
2016-03-25      .
2016-03-28  0.931
2016-03-29  0.838
2016-03-30  0.855
2016-03-31  0.828
2016-04-01  0.821
2016-04-04  0.811
2016-04-05  0.789
2016-04-06  0.815
2016-04-07  0.773
2016-04-08  0.805
2016-04-11  0.838
2016-04-12  0.886
2016-04-13  0.855
2016-04-14  0.867
2016-04-15  0.832
2016-04-18  0.834
2016-04-19  0.811
2016-04-20  0.870
2016-04-21  0.895
2016-04-22  0.900
2016-04-25  0.926
2016-04-26  0.934
2016-04-27  0.873
2016-04-28  0.842
2016-04-29  0.805
2016-05-02  0.872
2016-05-03  0.852
2016-05-04  0.852
2016-05-05  0.811
2016-05-06  0.848
2016-05-09  0.854
2016-05-10  0.840
2016-05-11  0.839
2016-05-12  0.822
2016-05-13  0.839
2016-05-16  0.839
2016-05-17  0.839
2016-05-18  0.839
2016-05-19  0.839
2016-05-20  0.838
2016-05-23  0.879
2016-05-24  0.876
2016-05-25  0.891
2016-05-26  0.844
2016-05-27  0.873
2016-05-30      .
2016-05-31  0.881
2016-06-01  0.899
2016-06-02  0.874
2016-06-03  0.829
2016-06-06  0.826
2016-06-07  0.805
2016-06-08  0.780
2016-06-09  0.774
2016-06-10  0.768
2016-06-13  0.799
2016-06-14  0.826
2016-06-15  0.800
2016-06-16  0.797
2016-06-17  0.845
2016-06-20  0.872
2016-06-21  0.886
2016-06-22  0.874
2016-06-23  0.872
2016-06-24  0.802
2016-06-27  0.733
2016-06-28  0.702
2016-06-29  0.686
2016-06-30  0.683
2016-07-01  0.603
2016-07-04      .
2016-07-05  0.555
2016-07-06  0.543
2016-07-07  0.553
2016-07-08  0.526
2016-07-11  0.567
2016-07-12  0.624
2016-07-13  0.578
2016-07-14  0.619
2016-07-15  0.645
2016-07-18  0.645
2016-07-19  0.649
2016-07-20  0.662
2016-07-21  0.678
2016-07-22  0.671
2016-07-25  0.673
2016-07-26  0.655
2016-07-27  0.612
2016-07-28  0.590
2016-07-29  0.557
2016-08-01  0.618
2016-08-02  0.688
2016-08-03  0.679
2016-08-04  0.619
2016-08-05  0.630
2016-08-08  0.623
2016-08-09  0.599
2016-08-10  0.589
2016-08-11  0.615
2016-08-12  0.582
2016-08-15  0.613
2016-08-16  0.646
2016-08-17  0.629
2016-08-18  0.599
2016-08-19  0.619
2016-08-22  0.583
2016-08-23  0.576
2016-08-24  0.587
2016-08-25  0.601
2016-08-26  0.637
2016-08-29  0.575
2016-08-30  0.595
2016-08-31  0.570
2016-09-01  0.563
2016-09-02  0.588
2016-09-05      .
2016-09-06  0.531
2016-09-07  0.524
2016-09-08  0.590
2016-09-09  0.670
2016-09-12  0.661
2016-09-13  0.739
2016-09-14  0.713
2016-09-15  0.741
2016-09-16  0.723
2016-09-19  0.735
2016-09-20  0.741
2016-09-21  0.692
2016-09-22  0.620
2016-09-23  0.570
2016-09-26  0.589
2016-09-27  0.566
2016-09-28  0.561
2016-09-29  0.563
2016-09-30  0.599
2016-10-03  0.571
2016-10-04  0.633
2016-10-05  0.669
2016-10-06  0.666
2016-10-07  0.678
2016-10-10      .
2016-10-11  0.696
2016-10-12  0.706
2016-10-13  0.696
2016-10-14  0.728
2016-10-17  0.670
2016-10-18  0.668
2016-10-19  0.669
2016-10-20  0.659
2016-10-21  0.654
2016-10-24  0.676
2016-10-25  0.639
2016-10-26  0.643
2016-10-27  0.714
2016-10-28  0.726
2016-10-31  0.699
2016-11-01  0.678
2016-11-02  0.683
2016-11-03  0.734
2016-11-04  0.714
2016-11-07  0.700
2016-11-08  0.716
2016-11-09  0.808
2016-11-10  0.836
2016-11-11      .
2016-11-14  0.926
2016-11-15  0.930
2016-11-16  0.916
2016-11-17  0.927
2016-11-18  0.930
2016-11-21  0.915
2016-11-22  0.916
2016-11-23  0.927
2016-11-24      .
2016-11-25  0.919
2016-11-28  0.935
2016-11-29  0.928
2016-11-30  0.905
2016-12-01  0.934
2016-12-02  0.944
2016-12-05  0.921
2016-12-06  0.933
2016-12-07  0.906
2016-12-08  0.944
2016-12-09  1.021
2016-12-12  1.034
2016-12-13  1.031
2016-12-14  1.056
2016-12-15  1.117
2016-12-16  1.181
2016-12-19  1.125
2016-12-20  1.123
2016-12-21  1.087
2016-12-22  1.055
2016-12-23  1.020
2016-12-26      .
2016-12-27  1.022
2016-12-28  1.003
2016-12-29  1.006
2016-12-30  0.978
2017-01-02      .
2017-01-03  0.939
2017-01-04  0.931
2017-01-05  0.879
2017-01-06  0.914
2017-01-09  0.888
2017-01-10  0.891
2017-01-11  0.860
2017-01-12  0.851
