Title:               20-Year 2-1/2% Treasury Inflation-Indexed Bond, Due 1/15/2029©
2010-04-08   2.091
2010-04-09   2.079
2010-04-12   2.046
2010-04-13   2.021
2010-04-14   2.057
2010-04-15   2.023
2010-04-16   1.989
2010-04-19   2.021
2010-04-20   1.999
2010-04-21   1.937
2010-04-22   1.977
2010-04-23   1.973
2010-04-26   1.980
2010-04-27   1.889
2010-04-28   1.943
2010-04-29   1.842
2010-04-30   1.801
2010-05-03   1.839
2010-05-04   1.805
2010-05-05   1.786
2010-05-06   1.691
2010-05-07   1.746
2010-05-10   1.796
2010-05-11   1.807
2010-05-12   1.795
2010-05-13   1.782
2010-05-14   1.739
2010-05-17   1.771
2010-05-18   1.704
2010-05-19   1.763
2010-05-20   1.823
2010-05-21   1.755
2010-05-24   1.767
2010-05-25   1.787
2010-05-26   1.767
2010-05-27   1.814
2010-05-28   1.785
2010-05-31       .
2010-06-01   1.790
2010-06-02   1.830
2010-06-03   1.815
2010-06-04   1.714
2010-06-07   1.726
2010-06-08   1.739
2010-06-09   1.743
2010-06-10   1.821
2010-06-11   1.765
2010-06-14   1.779
2010-06-15   1.796
2010-06-16   1.775
2010-06-17   1.694
2010-06-18   1.729
2010-06-21   1.718
2010-06-22   1.667
2010-06-23   1.676
2010-06-24   1.712
2010-06-25   1.710
2010-06-28   1.688
2010-06-29   1.663
2010-06-30   1.664
2010-07-01   1.720
2010-07-02   1.776
2010-07-05       .
2010-07-06   1.755
2010-07-07   1.806
2010-07-08   1.781
2010-07-09   1.791
2010-07-12   1.781
2010-07-13   1.814
2010-07-14   1.772
2010-07-15   1.758
2010-07-16   1.802
2010-07-19   1.870
2010-07-20   1.853
2010-07-21   1.784
2010-07-22   1.793
2010-07-23   1.850
2010-07-26   1.837
2010-07-27   1.857
2010-07-28   1.828
2010-07-29   1.830
2010-07-30   1.770
2010-08-02   1.773
2010-08-03   1.718
2010-08-04   1.741
2010-08-05   1.734
2010-08-06   1.694
2010-08-09   1.700
2010-08-10   1.642
2010-08-11   1.585
2010-08-12   1.662
2010-08-13   1.602
2010-08-16   1.541
2010-08-17   1.603
2010-08-18   1.607
2010-08-19   1.581
2010-08-20   1.595
2010-08-23   1.598
2010-08-24   1.574
2010-08-25   1.545
2010-08-26   1.433
2010-08-27   1.526
2010-08-30   1.470
2010-08-31   1.400
2010-09-01   1.480
2010-09-02   1.485
2010-09-03   1.500
2010-09-06       .
2010-09-07   1.431
2010-09-08   1.462
2010-09-09   1.514
2010-09-10   1.493
2010-09-13   1.435
2010-09-14   1.419
2010-09-15   1.481
2010-09-16   1.530
2010-09-17   1.542
2010-09-20   1.495
2010-09-21   1.396
2010-09-22   1.309
2010-09-23   1.341
2010-09-24   1.396
2010-09-27   1.373
2010-09-28   1.274
2010-09-29   1.350
2010-09-30   1.319
2010-10-01   1.376
2010-10-04   1.369
2010-10-05   1.299
2010-10-06   1.185
2010-10-07   1.240
2010-10-08   1.187
2010-10-11       .
2010-10-12   1.217
2010-10-13   1.141
2010-10-14   1.108
2010-10-15   1.184
2010-10-18   1.151
2010-10-19   1.118
2010-10-20   1.123
2010-10-21   1.123
2010-10-22   1.140
2010-10-25   1.101
2010-10-26   1.150
2010-10-27   1.194
2010-10-28   1.149
2010-10-29   1.105
2010-11-01   1.089
2010-11-02   1.037
2010-11-03   1.124
2010-11-04   1.103
2010-11-05   1.148
2010-11-08   1.167
2010-11-09   1.249
2010-11-10   1.221
2010-11-11       .
2010-11-12   1.324
2010-11-15   1.448
2010-11-16   1.404
2010-11-17   1.441
2010-11-18   1.445
2010-11-19   1.410
2010-11-22   1.353
2010-11-23   1.327
2010-11-24   1.430
2010-11-25       .
2010-11-26   1.367
2010-11-29   1.343
2010-11-30   1.375
2010-12-01   1.486
2010-12-02   1.477
2010-12-03   1.512
2010-12-06   1.446
2010-12-07   1.563
2010-12-08   1.639
2010-12-09   1.705
2010-12-10   1.736
2010-12-13   1.681
2010-12-14   1.827
2010-12-15   1.788
2010-12-16   1.727
2010-12-17   1.605
2010-12-20   1.691
2010-12-21   1.636
2010-12-22   1.663
2010-12-23   1.700
2010-12-24       .
2010-12-27   1.658
2010-12-28   1.792
2010-12-29   1.682
2010-12-30   1.706
2010-12-31   1.628
2011-01-03   1.667
2011-01-04   1.675
2011-01-05   1.747
2011-01-06   1.705
2011-01-07   1.669
2011-01-10   1.657
2011-01-11   1.651
2011-01-12   1.665
2011-01-13   1.642
2011-01-14   1.679
2011-01-17       .
2011-01-18   1.692
2011-01-19   1.661
2011-01-20   1.771
2011-01-21   1.773
2011-01-24   1.796
2011-01-25   1.752
2011-01-26   1.816
2011-01-27   1.799
2011-01-28   1.787
2011-01-31   1.809
2011-02-01   1.812
2011-02-02   1.851
2011-02-03   1.895
2011-02-04   1.959
2011-02-07   1.953
2011-02-08   2.008
2011-02-09   1.970
2011-02-10   2.051
2011-02-11   2.000
2011-02-14   1.978
2011-02-15   1.978
2011-02-16   1.991
2011-02-17   1.950
2011-02-18   1.918
2011-02-21       .
2011-02-22   1.820
2011-02-23   1.797
2011-02-24   1.726
2011-02-25   1.700
2011-02-28   1.709
2011-03-01   1.673
2011-03-02   1.700
2011-03-03   1.747
2011-03-04   1.678
2011-03-07   1.675
2011-03-08   1.696
2011-03-09   1.674
2011-03-10   1.596
2011-03-11   1.622
2011-03-14   1.615
2011-03-15   1.605
2011-03-16   1.534
2011-03-17   1.522
2011-03-18   1.530
2011-03-21   1.556
2011-03-22   1.590
2011-03-23   1.627
2011-03-24   1.630
2011-03-25   1.657
2011-03-28   1.653
2011-03-29   1.695
2011-03-30   1.659
2011-03-31   1.635
2011-04-01   1.591
2011-04-04       .
2011-04-05       .
2011-04-06       .
2011-04-07   1.641
2011-04-08   1.598
2011-04-11   1.603
2011-04-12   1.544
2011-04-13   1.526
2011-04-14   1.522
2011-04-15   1.437
2011-04-18   1.435
2011-04-19   1.395
2011-04-20   1.439
2011-04-21   1.469
2011-04-22       .
2011-04-25   1.455
2011-04-26   1.435
2011-04-27   1.490
2011-04-28   1.445
2011-04-29   1.424
2011-05-02   1.413
2011-05-03   1.387
2011-05-04   1.357
2011-05-05   1.375
2011-05-06   1.379
2011-05-09   1.369
2011-05-10   1.400
2011-05-11   1.412
2011-05-12   1.451
2011-05-13   1.457
2011-05-16   1.454
2011-05-17   1.451
2011-05-18   1.459
2011-05-19   1.489
2011-05-20   1.497
2011-05-23   1.500
2011-05-24   1.453
2011-05-25   1.462
2011-05-26   1.411
2011-05-27   1.444
2011-05-30       .
2011-05-31   1.440
2011-06-01   1.392
2011-06-02   1.430
2011-06-03   1.413
2011-06-06   1.426
2011-06-07   1.434
2011-06-08   1.426
2011-06-09   1.444
2011-06-10   1.440
2011-06-13   1.445
2011-06-14   1.493
2011-06-15   1.426
2011-06-16   1.416
2011-06-17   1.464
2011-06-20   1.488
2011-06-21   1.466
2011-06-22   1.494
2011-06-23   1.385
2011-06-24   1.321
2011-06-27   1.374
2011-06-28   1.412
2011-06-29   1.415
2011-06-30   1.436
2011-07-01   1.456
2011-07-04       .
2011-07-05   1.447
2011-07-06   1.412
2011-07-07   1.409
2011-07-08   1.346
2011-07-11   1.272
2011-07-12   1.246
2011-07-13   1.202
2011-07-14   1.271
2011-07-15   1.245
2011-07-18   1.254
2011-07-19   1.188
2011-07-20   1.263
2011-07-21   1.282
2011-07-22   1.240
2011-07-25   1.249
2011-07-26   1.219
2011-07-27   1.198
2011-07-28   1.147
2011-07-29   1.006
2011-08-01   0.933
2011-08-02   0.855
2011-08-03   0.894
2011-08-04   0.791
2011-08-05   0.868
2011-08-08   0.737
2011-08-09   0.610
2011-08-10   0.468
2011-08-11   0.718
2011-08-12   0.619
2011-08-15   0.671
2011-08-16   0.628
2011-08-17   0.577
2011-08-18   0.596
2011-08-19   0.548
2011-08-22   0.542
2011-08-23   0.633
2011-08-24   0.767
2011-08-25   0.723
2011-08-26   0.699
2011-08-29   0.768
2011-08-30   0.690
2011-08-31   0.761
2011-09-01   0.682
2011-09-02   0.540
2011-09-05       .
2011-09-06   0.597
2011-09-07   0.651
2011-09-08   0.613
2011-09-09   0.563
2011-09-12   0.585
2011-09-13   0.645
2011-09-14   0.682
2011-09-15   0.709
2011-09-16   0.696
2011-09-19   0.628
2011-09-20   0.636
2011-09-21   0.560
2011-09-22   0.526
2011-09-23   0.611
2011-09-26   0.726
2011-09-27   0.765
2011-09-28   0.722
2011-09-29   0.713
2011-09-30   0.744
2011-10-03   0.578
2011-10-04   0.533
2011-10-05   0.621
2011-10-06   0.631
2011-10-07   0.661
2011-10-10       .
2011-10-11   0.723
2011-10-12   0.784
2011-10-13   0.778
2011-10-14   0.820
2011-10-17   0.763
2011-10-18   0.763
2011-10-19   0.734
2011-10-20   0.704
2011-10-21   0.738
2011-10-24   0.741
2011-10-25   0.617
2011-10-26   0.655
2011-10-27   0.756
2011-10-28   0.700
2011-10-31   0.581
2011-11-01   0.436
2011-11-02   0.431
2011-11-03   0.491
2011-11-04   0.429
2011-11-07   0.362
2011-11-08   0.447
2011-11-09   0.398
2011-11-10   0.461
2011-11-11       .
2011-11-14   0.461
2011-11-15   0.515
2011-11-16   0.512
2011-11-17   0.518
2011-11-18   0.518
2011-11-21   0.519
2011-11-22   0.517
2011-11-23   0.443
2011-11-24       .
2011-11-25   0.488
2011-11-28   0.445
2011-11-29   0.447
2011-11-30   0.494
2011-12-01   0.549
2011-12-02   0.472
2011-12-05   0.479
2011-12-06   0.511
2011-12-07   0.495
2011-12-08   0.536
2011-12-09   0.578
2011-12-12   0.496
2011-12-13   0.434
2011-12-14   0.395
2011-12-15   0.446
2011-12-16   0.423
2011-12-19   0.361
2011-12-20   0.371
2011-12-21   0.390
2011-12-22   0.402
2011-12-23   0.476
2011-12-26       .
2011-12-27   0.466
2011-12-28   0.406
2011-12-29   0.436
2011-12-30   0.421
2012-01-02       .
2012-01-03   0.481
2012-01-04   0.460
2012-01-05   0.423
2012-01-06   0.396
2012-01-09   0.389
2012-01-10   0.411
2012-01-11   0.386
2012-01-12   0.414
2012-01-13   0.351
2012-01-16       .
2012-01-17   0.333
2012-01-18   0.384
2012-01-19   0.404
2012-01-20   0.456
2012-01-23   0.488
2012-01-24   0.482
2012-01-25   0.410
2012-01-26   0.362
2012-01-27   0.346
2012-01-30   0.293
2012-01-31   0.236
2012-02-01   0.270
2012-02-02   0.240
2012-02-03   0.354
2012-02-06   0.299
2012-02-07   0.331
2012-02-08   0.321
2012-02-09   0.379
2012-02-10   0.322
2012-02-13   0.316
2012-02-14   0.277
2012-02-15   0.288
2012-02-16   0.320
2012-02-17   0.349
2012-02-20       .
2012-02-21   0.350
2012-02-22   0.314
2012-02-23   0.298
2012-02-24   0.303
2012-02-27   0.265
2012-02-28   0.267
2012-02-29   0.285
2012-03-01   0.353
2012-03-02   0.360
2012-03-05   0.419
2012-03-06   0.374
2012-03-07   0.378
2012-03-08   0.388
2012-03-09   0.370
2012-03-12   0.358
2012-03-13   0.379
2012-03-14   0.494
2012-03-15   0.465
2012-03-16   0.451
2012-03-19   0.513
2012-03-20   0.507
2012-03-21   0.472
2012-03-22   0.475
2012-03-23   0.432
2012-03-26   0.481
2012-03-27   0.456
2012-03-28   0.452
2012-03-29   0.430
2012-03-30   0.497
2012-04-02   0.439
2012-04-03   0.496
2012-04-04   0.511
2012-04-05   0.466
2012-04-06   0.391
2012-04-09   0.387
2012-04-10   0.315
2012-04-11   0.322
2012-04-12   0.342
2012-04-13   0.313
2012-04-16   0.293
2012-04-17   0.270
2012-04-18   0.280
2012-04-19   0.302
2012-04-20   0.286
2012-04-23   0.258
2012-04-24   0.267
2012-04-25   0.280
2012-04-26   0.241
2012-04-27   0.252
2012-04-30   0.256
2012-05-01   0.293
2012-05-02   0.261
2012-05-03   0.268
2012-05-04   0.252
2012-05-07   0.236
2012-05-08   0.206
2012-05-09   0.218
2012-05-10   0.231
2012-05-11   0.218
2012-05-14   0.166
2012-05-15   0.146
2012-05-16   0.170
2012-05-17   0.110
2012-05-18   0.071
2012-05-21   0.053
2012-05-22   0.099
2012-05-23   0.058
2012-05-24   0.098
2012-05-25   0.108
2012-05-28       .
2012-05-29   0.140
2012-05-30   0.076
2012-05-31   0.024
2012-06-01  -0.095
2012-06-04  -0.087
2012-06-05  -0.090
2012-06-06  -0.030
2012-06-07   0.020
2012-06-08   0.032
2012-06-11   0.012
2012-06-12   0.055
2012-06-13   0.022
2012-06-14   0.044
2012-06-15  -0.005
2012-06-18   0.000
2012-06-19   0.018
2012-06-20   0.016
2012-06-21   0.052
2012-06-22   0.108
2012-06-25   0.053
2012-06-26   0.062
2012-06-27   0.048
2012-06-28   0.032
2012-06-29   0.112
2012-07-02   0.029
2012-07-03   0.051
2012-07-04       .
2012-07-05   0.022
2012-07-06  -0.007
2012-07-09  -0.043
2012-07-10  -0.086
2012-07-11  -0.078
2012-07-12  -0.094
2012-07-13  -0.086
2012-07-16  -0.116
2012-07-17  -0.078
2012-07-18  -0.093
2012-07-19  -0.074
2012-07-20  -0.132
2012-07-23  -0.139
2012-07-24  -0.149
2012-07-25  -0.140
2012-07-26  -0.123
2012-07-27  -0.046
2012-07-30  -0.101
2012-07-31  -0.135
2012-08-01  -0.112
2012-08-02  -0.153
2012-08-03  -0.094
2012-08-06  -0.114
2012-08-07  -0.085
2012-08-08  -0.048
2012-08-09  -0.025
2012-08-10  -0.031
2012-08-13  -0.020
2012-08-14   0.039
2012-08-15   0.128
2012-08-16   0.162
2012-08-17   0.159
2012-08-20   0.152
2012-08-21   0.138
2012-08-22   0.057
2012-08-23  -0.008
2012-08-24  -0.005
2012-08-27  -0.042
2012-08-28  -0.075
2012-08-29  -0.050
2012-08-30  -0.037
2012-08-31  -0.072
2012-09-03       .
2012-09-04  -0.075
2012-09-05  -0.085
2012-09-06  -0.023
2012-09-07  -0.057
2012-09-10  -0.057
2012-09-11  -0.058
2012-09-12   0.008
2012-09-13  -0.063
2012-09-14  -0.131
2012-09-17  -0.094
2012-09-18  -0.093
2012-09-19  -0.126
2012-09-20  -0.098
2012-09-21  -0.098
2012-09-24  -0.105
2012-09-25  -0.138
2012-09-26  -0.188
2012-09-27  -0.162
2012-09-28  -0.139
2012-10-01  -0.144
2012-10-02  -0.211
2012-10-03  -0.205
2012-10-04  -0.224
2012-10-05  -0.177
2012-10-08       .
2012-10-09  -0.177
2012-10-10  -0.173
2012-10-11  -0.168
2012-10-12  -0.158
2012-10-15  -0.157
2012-10-16  -0.090
2012-10-17  -0.030
2012-10-18  -0.039
2012-10-19  -0.109
2012-10-22  -0.109
2012-10-23  -0.126
2012-10-24  -0.115
2012-10-25  -0.076
2012-10-26  -0.127
2012-10-29  -0.180
2012-10-30       .
2012-10-31  -0.221
2012-11-01  -0.191
2012-11-02  -0.163
2012-11-05  -0.186
2012-11-06  -0.154
2012-11-07  -0.232
2012-11-08  -0.289
2012-11-09  -0.264
2012-11-12       .
2012-11-13  -0.270
2012-11-14  -0.255
2012-11-15  -0.241
2012-11-16  -0.243
2012-11-19  -0.209
2012-11-20  -0.163
2012-11-21  -0.134
2012-11-22       .
2012-11-23  -0.130
2012-11-26  -0.148
2012-11-27  -0.163
2012-11-28  -0.173
2012-11-29  -0.189
2012-11-30  -0.229
2012-12-03  -0.234
2012-12-04  -0.263
2012-12-05  -0.282
2012-12-06  -0.309
2012-12-07  -0.290
2012-12-10  -0.319
2012-12-11  -0.300
2012-12-12  -0.259
2012-12-13  -0.214
2012-12-14  -0.229
2012-12-17  -0.180
2012-12-18  -0.121
2012-12-19  -0.138
2012-12-20  -0.144
2012-12-21  -0.189
2012-12-24  -0.164
2012-12-25       .
2012-12-26  -0.190
2012-12-27  -0.212
2012-12-28  -0.195
2012-12-31  -0.142
2013-01-01       .
2013-01-02  -0.087
2013-01-03  -0.008
2013-01-04  -0.008
2013-01-07  -0.054
2013-01-08  -0.072
2013-01-09  -0.105
2013-01-10  -0.066
2013-01-11  -0.080
2013-01-14  -0.087
2013-01-15  -0.105
2013-01-16  -0.100
2013-01-17  -0.089
2013-01-18  -0.114
2013-01-21       .
2013-01-22  -0.120
2013-01-23  -0.117
2013-01-24  -0.118
2013-01-25  -0.040
2013-01-28  -0.029
2013-01-29  -0.004
2013-01-30   0.028
2013-01-31  -0.030
2013-02-01   0.013
2013-02-04  -0.022
2013-02-05   0.021
2013-02-06  -0.009
2013-02-07  -0.017
2013-02-08   0.002
2013-02-11  -0.005
2013-02-12   0.023
2013-02-13   0.054
2013-02-14   0.027
2013-02-15   0.059
2013-02-18       .
2013-02-19   0.073
2013-02-20   0.061
2013-02-21   0.056
2013-02-22   0.030
2013-02-25  -0.020
2013-02-26  -0.023
2013-02-27  -0.017
2013-02-28  -0.035
2013-03-01  -0.059
2013-03-04  -0.054
2013-03-05  -0.057
2013-03-06  -0.019
2013-03-07   0.020
2013-03-08   0.075
2013-03-11   0.074
2013-03-12   0.053
2013-03-13   0.053
2013-03-14   0.042
2013-03-15   0.036
2013-03-18  -0.003
2013-03-19  -0.026
2013-03-20   0.008
2013-03-21   0.009
2013-03-22  -0.006
2013-03-25   0.003
2013-03-26  -0.004
2013-03-27  -0.035
2013-03-28  -0.035
2013-03-29       .
2013-04-01  -0.049
2013-04-02  -0.030
2013-04-03  -0.058
2013-04-04  -0.132
2013-04-05  -0.219
2013-04-08  -0.173
2013-04-09  -0.130
2013-04-10  -0.061
2013-04-11  -0.108
2013-04-12  -0.162
2013-04-15  -0.177
2013-04-16  -0.154
2013-04-17  -0.146
2013-04-18  -0.088
2013-04-19  -0.130
2013-04-22  -0.153
2013-04-23  -0.158
2013-04-24  -0.167
2013-04-25  -0.181
2013-04-26  -0.213
2013-04-29  -0.190
2013-04-30  -0.159
2013-05-01  -0.168
2013-05-02  -0.164
2013-05-03  -0.073
2013-05-06  -0.029
2013-05-07  -0.028
2013-05-08  -0.018
2013-05-09   0.001
2013-05-10   0.050
2013-05-13   0.074
2013-05-14   0.109
2013-05-15   0.126
2013-05-16   0.075
2013-05-17   0.153
2013-05-20   0.185
2013-05-21   0.162
2013-05-22   0.264
2013-05-23   0.271
2013-05-24   0.239
2013-05-27       .
2013-05-28   0.342
2013-05-29   0.373
2013-05-30   0.425
2013-05-31   0.459
2013-06-03   0.420
2013-06-04   0.442
2013-06-05   0.446
2013-06-06   0.455
2013-06-07   0.519
2013-06-10   0.618
2013-06-11   0.646
2013-06-12   0.722
2013-06-13   0.690
2013-06-14   0.646
2013-06-17   0.702
2013-06-18   0.676
2013-06-19   0.794
2013-06-20   0.951
2013-06-21   1.037
2013-06-24   1.075
2013-06-25   1.085
2013-06-26   1.007
2013-06-27   0.897
2013-06-28   0.874
2013-07-01   0.865
2013-07-02   0.810
2013-07-03   0.860
2013-07-04       .
2013-07-05   1.019
2013-07-08   0.970
2013-07-09   0.981
2013-07-10   1.030
2013-07-11   0.962
2013-07-12   0.973
2013-07-15   0.917
2013-07-16   0.872
2013-07-17   0.836
2013-07-18   0.874
2013-07-19   0.797
2013-07-22   0.791
2013-07-23   0.831
2013-07-24   0.926
2013-07-25   0.935
2013-07-26   0.892
2013-07-29   0.901
2013-07-30   0.912
2013-07-31   0.877
2013-08-01   0.952
2013-08-02   0.887
2013-08-05   0.898
2013-08-06   0.844
2013-08-07   0.799
2013-08-08   0.786
2013-08-09   0.778
2013-08-12   0.810
2013-08-13   0.928
2013-08-14   0.943
2013-08-15   1.015
2013-08-16   1.099
2013-08-19   1.171
2013-08-20   1.090
2013-08-21   1.121
2013-08-22   1.164
2013-08-23   1.067
2013-08-26   1.033
2013-08-27   0.956
2013-08-28   1.013
2013-08-29   1.000
2013-08-30   1.051
2013-09-02       .
2013-09-03   1.118
2013-09-04   1.183
2013-09-05   1.263
2013-09-06   1.223
2013-09-09   1.195
2013-09-10   1.225
2013-09-11   1.158
2013-09-12   1.155
2013-09-13   1.160
2013-09-16   1.155
2013-09-17   1.104
2013-09-18   0.978
2013-09-19   1.017
2013-09-20   0.965
2013-09-23   0.923
2013-09-24   0.882
2013-09-25   0.866
2013-09-26   0.886
2013-09-27   0.881
2013-09-30   0.877
2013-10-01   0.894
2013-10-02   0.865
2013-10-03   0.859
2013-10-04   0.882
2013-10-07   0.863
2013-10-08   0.875
2013-10-09   0.891
2013-10-10   0.913
2013-10-11   0.927
2013-10-14       .
2013-10-15   0.968
2013-10-16   0.939
2013-10-17   0.890
2013-10-18   0.883
2013-10-21   0.904
2013-10-22   0.825
2013-10-23   0.809
2013-10-24   0.828
2013-10-25   0.799
2013-10-28   0.798
2013-10-29   0.810
2013-10-30   0.824
2013-10-31   0.839
2013-11-01   0.921
2013-11-04   0.918
2013-11-05   0.980
2013-11-06   0.943
2013-11-07   0.921
2013-11-08   1.041
2013-11-11       .
2013-11-12   1.060
2013-11-13   1.034
2013-11-14   0.996
2013-11-15   1.000
2013-11-18   0.969
2013-11-19   1.013
2013-11-20   1.119
2013-11-21   1.077
2013-11-22   1.027
2013-11-25   1.026
2013-11-26   1.000
2013-11-27   1.047
2013-11-28       .
2013-11-29   1.051
2013-12-02   1.113
2013-12-03   1.098
2013-12-04   1.186
2013-12-05   1.202
2013-12-06   1.222
2013-12-09   1.192
2013-12-10   1.145
2013-12-11   1.176
2013-12-12   1.194
2013-12-13   1.156
2013-12-16   1.146
2013-12-17   1.110
2013-12-18   1.148
2013-12-19   1.188
2013-12-20   1.121
2013-12-23   1.145
2013-12-24   1.198
2013-12-25       .
2013-12-26   1.204
2013-12-27   1.206
2013-12-30   1.166
2013-12-31   1.227
2014-01-01       .
2014-01-02   1.159
2014-01-03   1.159
2014-01-06   1.118
2014-01-07   1.106
2014-01-08   1.118
2014-01-09   1.052
2014-01-10   0.984
2014-01-13   0.977
2014-01-14   1.013
2014-01-15   1.024
2014-01-16   1.016
2014-01-17   1.004
2014-01-20       .
2014-01-21   1.004
2014-01-22   1.032
2014-01-23   0.971
2014-01-24   0.943
2014-01-27   0.988
2014-01-28   0.981
2014-01-29   0.927
2014-01-30   0.932
2014-01-31   0.921
2014-02-03   0.840
2014-02-04   0.901
2014-02-05   0.954
2014-02-06   0.965
2014-02-07   0.930
2014-02-10   0.924
2014-02-11   0.956
2014-02-12   0.983
2014-02-13   0.941
2014-02-14   0.960
2014-02-17       .
2014-02-18   0.929
2014-02-19   0.964
2014-02-20   1.000
2014-02-21   0.975
2014-02-24   0.986
2014-02-25   0.935
2014-02-26   0.910
2014-02-27   0.880
2014-02-28   0.871
2014-03-03   0.827
2014-03-04   0.905
2014-03-05   0.906
2014-03-06   0.930
2014-03-07   0.967
2014-03-10   0.964
2014-03-11   0.949
2014-03-12   0.931
2014-03-13   0.876
2014-03-14   0.864
2014-03-17   0.901
2014-03-18   0.897
2014-03-19   0.972
2014-03-20   1.007
2014-03-21   0.958
2014-03-24   0.914
2014-03-25   0.922
2014-03-26   0.889
2014-03-27   0.851
2014-03-28   0.907
2014-03-31   0.928
2014-04-01   0.965
2014-04-02   1.009
2014-04-03   0.991
2014-04-04   0.935
2014-04-07   0.915
2014-04-08   0.907
2014-04-09   0.911
2014-04-10   0.849
2014-04-11   0.824
2014-04-14   0.842
2014-04-15   0.828
2014-04-16   0.806
2014-04-17   0.860
2014-04-18       .
2014-04-21   0.847
2014-04-22   0.842
2014-04-23   0.796
2014-04-24   0.788
2014-04-25   0.765
2014-04-28   0.793
2014-04-29   0.824
2014-04-30   0.793
2014-05-01   0.730
2014-05-02   0.701
2014-05-05   0.732
2014-05-06   0.717
2014-05-07   0.731
2014-05-08   0.704
2014-05-09   0.734
2014-05-12   0.778
2014-05-13   0.749
2014-05-14   0.665
2014-05-15   0.611
2014-05-16   0.619
2014-05-19   0.666
2014-05-20   0.658
2014-05-21   0.689
2014-05-22   0.677
2014-05-23   0.653
2014-05-26       .
2014-05-27   0.635
2014-05-28   0.557
2014-05-29   0.556
2014-05-30   0.575
2014-06-02   0.660
2014-06-03   0.734
2014-06-04   0.768
2014-06-05   0.741
2014-06-06   0.742
2014-06-09   0.748
2014-06-10   0.761
2014-06-11   0.767
2014-06-12   0.722
2014-06-13   0.736
2014-06-16   0.725
2014-06-17   0.754
2014-06-18   0.719
2014-06-19   0.720
2014-06-20   0.703
2014-06-23   0.698
2014-06-24   0.658
2014-06-25   0.629
2014-06-26   0.599
2014-06-27   0.608
2014-06-30   0.600
2014-07-01   0.666
2014-07-02   0.724
2014-07-03   0.720
2014-07-04       .
2014-07-07   0.684
2014-07-08   0.639
2014-07-09   0.586
2014-07-10   0.560
2014-07-11   0.546
2014-07-14   0.572
2014-07-15   0.588
2014-07-16   0.594
2014-07-17   0.539
2014-07-18   0.542
2014-07-21   0.523
2014-07-22   0.520
2014-07-23   0.528
2014-07-24   0.550
2014-07-25   0.497
2014-07-28   0.519
2014-07-29   0.488
2014-07-30   0.575
2014-07-31   0.576
2014-08-01   0.556
2014-08-04   0.554
2014-08-05   0.547
2014-08-06   0.544
2014-08-07   0.500
2014-08-08   0.504
2014-08-11   0.504
2014-08-12   0.530
2014-08-13   0.517
2014-08-14   0.485
2014-08-15   0.449
2014-08-18   0.498
2014-08-19   0.533
2014-08-20   0.557
2014-08-21   0.526
2014-08-22   0.525
2014-08-25   0.503
2014-08-26   0.517
2014-08-27   0.485
2014-08-28   0.458
2014-08-29   0.490
2014-09-01       .
2014-09-02   0.555
2014-09-03   0.540
2014-09-04   0.586
2014-09-05   0.616
2014-09-08   0.625
2014-09-09   0.655
2014-09-10   0.711
2014-09-11   0.684
2014-09-12   0.775
2014-09-15   0.758
2014-09-16   0.771
