Title:               30-Year 2-1/8% Treasury Inflation-Indexed Bond, Due 2/15/2040©
2011-04-26  1.706
2011-04-27  1.759
2011-04-28  1.722
2011-04-29  1.699
2011-05-02  1.694
2011-05-03  1.669
2011-05-04  1.641
2011-05-05  1.657
2011-05-06  1.668
2011-05-09  1.665
2011-05-10  1.690
2011-05-11  1.699
2011-05-12  1.744
2011-05-13  1.748
2011-05-16  1.754
2011-05-17  1.749
2011-05-18  1.753
2011-05-19  1.798
2011-05-20  1.812
2011-05-23  1.802
2011-05-24  1.765
2011-05-25  1.775
2011-05-26  1.729
2011-05-27  1.755
2011-05-30      .
2011-05-31  1.758
2011-06-01  1.708
2011-06-02  1.748
2011-06-03  1.728
2011-06-06  1.748
2011-06-07  1.753
2011-06-08  1.739
2011-06-09  1.753
2011-06-10  1.741
2011-06-13  1.752
2011-06-14  1.792
2011-06-15  1.737
2011-06-16  1.740
2011-06-17  1.795
2011-06-20  1.811
2011-06-21  1.782
2011-06-22  1.804
2011-06-23  1.685
2011-06-24  1.640
2011-06-27  1.696
2011-06-28  1.723
2011-06-29  1.723
2011-06-30  1.726
2011-07-01  1.744
2011-07-04      .
2011-07-05  1.735
2011-07-06  1.700
2011-07-07  1.693
2011-07-08  1.639
2011-07-11  1.582
2011-07-12  1.552
2011-07-13  1.513
2011-07-14  1.594
2011-07-15  1.570
2011-07-18  1.576
2011-07-19  1.495
2011-07-20  1.583
2011-07-21  1.605
2011-07-22  1.572
2011-07-25  1.592
2011-07-26  1.563
2011-07-27  1.535
2011-07-28  1.497
2011-07-29  1.370
2011-08-01  1.302
2011-08-02  1.227
2011-08-03  1.248
2011-08-04  1.134
2011-08-05  1.205
2011-08-08  1.088
2011-08-09  0.964
2011-08-10  0.840
2011-08-11  1.083
2011-08-12  0.998
2011-08-15  1.035
2011-08-16  0.994
2011-08-17  0.943
2011-08-18  0.966
2011-08-19  0.915
2011-08-22  0.916
2011-08-23  1.012
2011-08-24  1.150
2011-08-25  1.098
2011-08-26  1.067
2011-08-29  1.132
2011-08-30  1.067
2011-08-31  1.150
2011-09-01  1.060
2011-09-02  0.917
2011-09-05      .
2011-09-06  0.969
2011-09-07  1.021
2011-09-08  0.983
2011-09-09  0.941
2011-09-12  0.957
2011-09-13  1.030
2011-09-14  1.052
2011-09-15  1.076
2011-09-16  1.064
2011-09-19  1.012
2011-09-20  1.021
2011-09-21  0.933
2011-09-22  0.834
2011-09-23  0.929
2011-09-26  1.045
2011-09-27  1.074
2011-09-28  1.020
2011-09-29  0.997
2011-09-30  1.014
2011-10-03  0.830
2011-10-04  0.794
2011-10-05  0.882
2011-10-06  0.891
2011-10-07  0.919
2011-10-10      .
2011-10-11  0.982
2011-10-12  1.052
2011-10-13  1.047
2011-10-14  1.084
2011-10-17  1.039
2011-10-18  1.045
2011-10-19  1.009
2011-10-20  0.967
2011-10-21  1.013
2011-10-24  1.008
2011-10-25  0.868
2011-10-26  0.929
2011-10-27  1.028
2011-10-28  0.978
2011-10-31  0.852
2011-11-01  0.702
2011-11-02  0.715
2011-11-03  0.773
2011-11-04  0.719
2011-11-07  0.653
2011-11-08  0.734
2011-11-09  0.701
2011-11-10  0.772
2011-11-11      .
2011-11-14  0.761
2011-11-15  0.818
2011-11-16  0.805
2011-11-17  0.810
2011-11-18  0.805
2011-11-21  0.811
2011-11-22  0.808
2011-11-23  0.720
2011-11-24      .
2011-11-25  0.766
2011-11-28  0.717
2011-11-29  0.722
2011-11-30  0.782
2011-12-01  0.834
2011-12-02  0.752
2011-12-05  0.762
2011-12-06  0.801
2011-12-07  0.788
2011-12-08  0.837
2011-12-09  0.883
2011-12-12  0.795
2011-12-13  0.729
2011-12-14  0.688
2011-12-15  0.747
2011-12-16  0.719
2011-12-19  0.659
2011-12-20  0.670
2011-12-21  0.694
2011-12-22  0.708
2011-12-23  0.778
2011-12-26      .
2011-12-27  0.763
2011-12-28  0.705
2011-12-29  0.749
2011-12-30  0.744
2012-01-02      .
2012-01-03  0.788
2012-01-04  0.765
2012-01-05  0.731
2012-01-06  0.700
2012-01-09  0.692
2012-01-10  0.710
2012-01-11  0.689
2012-01-12  0.720
2012-01-13  0.662
2012-01-16      .
2012-01-17  0.644
2012-01-18  0.699
2012-01-19  0.714
2012-01-20  0.763
2012-01-23  0.801
2012-01-24  0.800
2012-01-25  0.745
2012-01-26  0.705
2012-01-27  0.696
2012-01-30  0.639
2012-01-31  0.575
2012-02-01  0.617
2012-02-02  0.597
2012-02-03  0.709
2012-02-06  0.648
2012-02-07  0.682
2012-02-08  0.663
2012-02-09  0.709
2012-02-10  0.660
2012-02-13  0.649
2012-02-14  0.606
2012-02-15  0.614
2012-02-16  0.649
2012-02-17  0.686
2012-02-20      .
2012-02-21  0.685
2012-02-22  0.651
2012-02-23  0.641
2012-02-24  0.640
2012-02-27  0.596
2012-02-28  0.607
2012-02-29  0.617
2012-03-01  0.685
2012-03-02  0.707
2012-03-05  0.777
2012-03-06  0.727
2012-03-07  0.731
2012-03-08  0.741
2012-03-09  0.722
2012-03-12  0.709
2012-03-13  0.723
2012-03-14  0.838
2012-03-15  0.792
2012-03-16  0.773
2012-03-19  0.833
2012-03-20  0.830
2012-03-21  0.801
2012-03-22  0.805
2012-03-23  0.759
2012-03-26  0.809
2012-03-27  0.794
2012-03-28  0.793
2012-03-29  0.768
2012-03-30  0.839
2012-04-02  0.783
2012-04-03  0.839
2012-04-04  0.855
2012-04-05  0.821
2012-04-06  0.752
2012-04-09  0.738
2012-04-10  0.679
2012-04-11  0.686
2012-04-12  0.707
2012-04-13  0.682
2012-04-16  0.659
2012-04-17  0.642
2012-04-18  0.650
2012-04-19  0.675
2012-04-20  0.657
2012-04-23  0.634
2012-04-24  0.640
2012-04-25  0.665
2012-04-26  0.632
2012-04-27  0.641
2012-04-30  0.651
2012-05-01  0.687
2012-05-02  0.661
2012-05-03  0.684
2012-05-04  0.664
2012-05-07  0.647
2012-05-08  0.621
2012-05-09  0.651
2012-05-10  0.666
2012-05-11  0.656
2012-05-14  0.609
2012-05-15  0.585
2012-05-16  0.606
2012-05-17  0.524
2012-05-18  0.485
2012-05-21  0.462
2012-05-22  0.526
2012-05-23  0.480
2012-05-24  0.515
2012-05-25  0.520
2012-05-28      .
2012-05-29  0.553
2012-05-30  0.477
2012-05-31  0.415
2012-06-01  0.276
2012-06-04  0.282
2012-06-05  0.279
2012-06-06  0.345
2012-06-07  0.430
2012-06-08  0.451
2012-06-11  0.429
2012-06-12  0.468
2012-06-13  0.418
2012-06-14  0.435
2012-06-15  0.394
2012-06-18  0.395
2012-06-19  0.414
2012-06-20  0.401
2012-06-21  0.426
2012-06-22  0.480
2012-06-25  0.416
2012-06-26  0.422
2012-06-27  0.397
2012-06-28  0.388
2012-06-29  0.473
2012-07-02  0.411
2012-07-03  0.442
2012-07-04      .
2012-07-05  0.412
2012-07-06  0.384
2012-07-09  0.346
2012-07-10  0.306
2012-07-11  0.314
2012-07-12  0.295
2012-07-13  0.296
2012-07-16  0.271
2012-07-17  0.311
2012-07-18  0.293
2012-07-19  0.311
2012-07-20  0.244
2012-07-23  0.229
2012-07-24  0.213
2012-07-25  0.220
2012-07-26  0.244
2012-07-27  0.327
2012-07-30  0.270
2012-07-31  0.236
2012-08-01  0.252
2012-08-02  0.213
2012-08-03  0.273
2012-08-06  0.253
2012-08-07  0.280
2012-08-08  0.323
2012-08-09  0.346
2012-08-10  0.339
2012-08-13  0.356
2012-08-14  0.415
2012-08-15  0.507
2012-08-16  0.546
2012-08-17  0.547
2012-08-20  0.538
2012-08-21  0.522
2012-08-22  0.446
2012-08-23  0.388
2012-08-24  0.385
2012-08-27  0.346
2012-08-28  0.313
2012-08-29  0.342
2012-08-30  0.361
2012-08-31  0.326
2012-09-03      .
2012-09-04  0.312
2012-09-05  0.307
2012-09-06  0.372
2012-09-07  0.353
2012-09-10  0.348
2012-09-11  0.349
2012-09-12  0.423
2012-09-13  0.369
2012-09-14  0.303
2012-09-17  0.342
2012-09-18  0.346
2012-09-19  0.317
2012-09-20  0.352
2012-09-21  0.359
2012-09-24  0.354
2012-09-25  0.325
2012-09-26  0.283
2012-09-27  0.310
2012-09-28  0.335
2012-10-01  0.330
2012-10-02  0.263
2012-10-03  0.257
2012-10-04  0.240
2012-10-05  0.290
2012-10-08      .
2012-10-09  0.285
2012-10-10  0.289
2012-10-11  0.291
2012-10-12  0.305
2012-10-15  0.301
2012-10-16  0.364
2012-10-17  0.402
2012-10-18  0.384
2012-10-19  0.330
2012-10-22  0.324
2012-10-23  0.315
2012-10-24  0.333
2012-10-25  0.382
2012-10-26  0.342
2012-10-29  0.298
2012-10-30      .
2012-10-31  0.249
2012-11-01  0.279
2012-11-02  0.311
2012-11-05  0.288
2012-11-06  0.313
2012-11-07  0.238
2012-11-08  0.176
2012-11-09  0.197
2012-11-12      .
2012-11-13  0.190
2012-11-14  0.200
2012-11-15  0.210
2012-11-16  0.210
2012-11-19  0.246
2012-11-20  0.287
2012-11-21  0.313
2012-11-22      .
2012-11-23  0.313
2012-11-26  0.296
2012-11-27  0.284
2012-11-28  0.277
2012-11-29  0.273
2012-11-30  0.223
2012-12-03  0.216
2012-12-04  0.189
2012-12-05  0.172
2012-12-06  0.148
2012-12-07  0.163
2012-12-10  0.144
2012-12-11  0.168
2012-12-12  0.214
2012-12-13  0.252
2012-12-14  0.232
2012-12-17  0.276
2012-12-18  0.325
2012-12-19  0.307
2012-12-20  0.294
2012-12-21  0.246
2012-12-24  0.261
2012-12-25      .
2012-12-26  0.255
2012-12-27  0.233
2012-12-28  0.256
2012-12-31  0.318
2013-01-01      .
2013-01-02  0.376
2013-01-03  0.453
2013-01-04  0.445
2013-01-07  0.393
2013-01-08  0.373
2013-01-09  0.341
2013-01-10  0.372
2013-01-11  0.362
2013-01-14  0.353
2013-01-15  0.339
2013-01-16  0.349
2013-01-17  0.370
2013-01-18  0.347
2013-01-21      .
2013-01-22  0.346
2013-01-23  0.346
2013-01-24  0.342
2013-01-25  0.417
2013-01-28  0.422
2013-01-29  0.445
2013-01-30  0.480
2013-01-31  0.427
2013-02-01  0.475
2013-02-04  0.432
2013-02-05  0.470
2013-02-06  0.438
2013-02-07  0.430
2013-02-08  0.455
2013-02-11  0.438
2013-02-12  0.470
2013-02-13  0.498
2013-02-14  0.475
2013-02-15  0.511
2013-02-18      .
2013-02-19  0.516
2013-02-20  0.510
2013-02-21  0.495
2013-02-22  0.474
2013-02-25  0.435
2013-02-26  0.438
2013-02-27  0.444
2013-02-28  0.425
2013-03-01  0.403
2013-03-04  0.416
2013-03-05  0.414
2013-03-06  0.460
2013-03-07  0.499
2013-03-08  0.547
2013-03-11  0.543
2013-03-12  0.520
2013-03-13  0.523
2013-03-14  0.532
2013-03-15  0.539
2013-03-18  0.512
2013-03-19  0.491
2013-03-20  0.522
2013-03-21  0.515
2013-03-22  0.491
2013-03-25  0.499
2013-03-26  0.492
2013-03-27  0.466
2013-03-28  0.478
2013-03-29      .
2013-04-01  0.459
2013-04-02  0.471
2013-04-03  0.438
2013-04-04  0.358
2013-04-05  0.244
2013-04-08  0.304
2013-04-09  0.355
2013-04-10  0.437
2013-04-11  0.396
2013-04-12  0.340
2013-04-15  0.315
2013-04-16  0.342
2013-04-17  0.348
2013-04-18  0.400
2013-04-19  0.361
2013-04-22  0.343
2013-04-23  0.339
2013-04-24  0.331
2013-04-25  0.316
2013-04-26  0.283
2013-04-29  0.306
2013-04-30  0.337
2013-05-01  0.327
2013-05-02  0.329
2013-05-03  0.422
2013-05-06  0.463
2013-05-07  0.466
2013-05-08  0.484
2013-05-09  0.503
2013-05-10  0.547
2013-05-13  0.565
2013-05-14  0.601
2013-05-15  0.617
2013-05-16  0.561
2013-05-17  0.626
2013-05-20  0.637
2013-05-21  0.618
2013-05-22  0.712
2013-05-23  0.711
2013-05-24  0.670
2013-05-27      .
2013-05-28  0.757
2013-05-29  0.780
2013-05-30  0.841
2013-05-31  0.866
2013-06-03  0.828
2013-06-04  0.861
2013-06-05  0.847
2013-06-06  0.865
2013-06-07  0.932
2013-06-10  1.033
2013-06-11  1.049
2013-06-12  1.111
2013-06-13  1.072
2013-06-14  1.040
2013-06-17  1.100
2013-06-18  1.062
2013-06-19  1.153
2013-06-20  1.289
2013-06-21  1.356
2013-06-24  1.340
2013-06-25  1.341
2013-06-26  1.266
2013-06-27  1.198
2013-06-28  1.164
2013-07-01  1.181
2013-07-02  1.122
2013-07-03  1.170
2013-07-04      .
2013-07-05  1.308
2013-07-08  1.267
2013-07-09  1.289
2013-07-10  1.335
2013-07-11  1.289
2013-07-12  1.295
2013-07-15  1.237
2013-07-16  1.189
2013-07-17  1.175
2013-07-18  1.237
2013-07-19  1.163
2013-07-22  1.148
2013-07-23  1.199
2013-07-24  1.289
2013-07-25  1.298
2013-07-26  1.254
2013-07-29  1.270
2013-07-30  1.283
2013-07-31  1.217
2013-08-01  1.289
2013-08-02  1.242
2013-08-05  1.260
2013-08-06  1.217
2013-08-07  1.164
2013-08-08  1.154
2013-08-09  1.153
2013-08-12  1.192
2013-08-13  1.302
2013-08-14  1.325
2013-08-15  1.392
2013-08-16  1.472
2013-08-19  1.540
2013-08-20  1.472
2013-08-21  1.496
2013-08-22  1.515
2013-08-23  1.416
2013-08-26  1.385
2013-08-27  1.304
2013-08-28  1.357
2013-08-29  1.333
2013-08-30  1.363
2013-09-02      .
2013-09-03  1.437
2013-09-04  1.484
2013-09-05  1.549
2013-09-06  1.522
2013-09-09  1.498
2013-09-10  1.523
2013-09-11  1.464
2013-09-12  1.476
2013-09-13  1.486
2013-09-16  1.509
2013-09-17  1.451
2013-09-18  1.350
2013-09-19  1.393
2013-09-20  1.337
2013-09-23  1.298
2013-09-24  1.267
2013-09-25  1.262
2013-09-26  1.281
2013-09-27  1.292
2013-09-30  1.283
2013-10-01  1.305
2013-10-02  1.290
2013-10-03  1.288
2013-10-04  1.303
2013-10-07  1.283
2013-10-08  1.290
2013-10-09  1.306
2013-10-10  1.330
2013-10-11  1.337
2013-10-14      .
2013-10-15  1.374
2013-10-16  1.344
2013-10-17  1.305
2013-10-18  1.291
2013-10-21  1.310
2013-10-22  1.247
2013-10-23  1.230
2013-10-24  1.241
2013-10-25  1.212
2013-10-28  1.207
2013-10-29  1.226
2013-10-30  1.236
2013-10-31  1.244
2013-11-01  1.320
2013-11-04  1.326
2013-11-05  1.392
2013-11-06  1.366
2013-11-07  1.345
2013-11-08  1.447
2013-11-11      .
2013-11-12  1.454
2013-11-13  1.440
2013-11-14  1.409
2013-11-15  1.414
2013-11-18  1.382
2013-11-19  1.426
2013-11-20  1.540
2013-11-21  1.486
2013-11-22  1.423
2013-11-25  1.424
2013-11-26  1.394
2013-11-27  1.431
2013-11-28      .
2013-11-29  1.443
2013-12-02  1.485
2013-12-03  1.471
2013-12-04  1.543
2013-12-05  1.546
2013-12-06  1.559
2013-12-09  1.529
2013-12-10  1.490
2013-12-11  1.514
2013-12-12  1.528
2013-12-13  1.495
2013-12-16  1.492
2013-12-17  1.459
2013-12-18  1.517
2013-12-19  1.535
2013-12-20  1.465
2013-12-23  1.482
2013-12-24  1.515
2013-12-25      .
2013-12-26  1.541
2013-12-27  1.550
2013-12-30  1.500
2013-12-31  1.558
2014-01-01      .
2014-01-02  1.487
2014-01-03  1.482
2014-01-06  1.446
2014-01-07  1.431
2014-01-08  1.422
2014-01-09  1.366
2014-01-10  1.308
2014-01-13  1.310
2014-01-14  1.359
2014-01-15  1.361
2014-01-16  1.345
2014-01-17  1.332
2014-01-20      .
2014-01-21  1.332
2014-01-22  1.347
2014-01-23  1.292
2014-01-24  1.278
2014-01-27  1.319
2014-01-28  1.301
2014-01-29  1.257
2014-01-30  1.259
2014-01-31  1.259
2014-02-03  1.180
2014-02-04  1.252
2014-02-05  1.318
2014-02-06  1.327
2014-02-07  1.306
2014-02-10  1.301
2014-02-11  1.325
2014-02-12  1.356
2014-02-13  1.327
2014-02-14  1.344
2014-02-17      .
2014-02-18  1.327
2014-02-19  1.356
2014-02-20  1.399
2014-02-21  1.371
2014-02-24  1.377
2014-02-25  1.327
2014-02-26  1.303
2014-02-27  1.275
2014-02-28  1.236
2014-03-03  1.196
2014-03-04  1.269
2014-03-05  1.254
2014-03-06  1.277
2014-03-07  1.305
2014-03-10  1.310
2014-03-11  1.307
2014-03-12  1.289
2014-03-13  1.231
2014-03-14  1.214
2014-03-17  1.245
2014-03-18  1.244
2014-03-19  1.288
2014-03-20  1.315
2014-03-21  1.256
2014-03-24  1.214
2014-03-25  1.221
2014-03-26  1.192
2014-03-27  1.155
2014-03-28  1.200
2014-03-31  1.218
2014-04-01  1.248
2014-04-02  1.291
2014-04-03  1.268
2014-04-04  1.224
2014-04-07  1.206
2014-04-08  1.198
2014-04-09  1.205
2014-04-10  1.147
2014-04-11  1.122
2014-04-14  1.130
2014-04-15  1.117
2014-04-16  1.090
2014-04-17  1.145
2014-04-18      .
2014-04-21  1.135
2014-04-22  1.122
2014-04-23  1.081
2014-04-24  1.069
2014-04-25  1.051
2014-04-28  1.087
2014-04-29  1.123
2014-04-30  1.089
2014-05-01  1.024
2014-05-02  0.989
2014-05-05  1.032
2014-05-06  1.019
2014-05-07  1.046
2014-05-08  1.037
2014-05-09  1.075
2014-05-12  1.114
2014-05-13  1.082
2014-05-14  1.003
2014-05-15  0.949
2014-05-16  0.953
2014-05-19  1.005
2014-05-20  1.007
2014-05-21  1.036
2014-05-22  1.032
2014-05-23  1.003
2014-05-26      .
2014-05-27  0.984
2014-05-28  0.914
2014-05-29  0.915
2014-05-30  0.931
2014-06-02  1.007
2014-06-03  1.075
2014-06-04  1.099
2014-06-05  1.083
2014-06-06  1.078
2014-06-09  1.083
2014-06-10  1.096
2014-06-11  1.098
2014-06-12  1.062
2014-06-13  1.065
2014-06-16  1.042
2014-06-17  1.066
2014-06-18  1.038
2014-06-19  1.046
2014-06-20  1.028
2014-06-23  1.020
2014-06-24  0.975
2014-06-25  0.951
2014-06-26  0.923
2014-06-27  0.939
2014-06-30  0.914
2014-07-01  0.982
2014-07-02  1.046
2014-07-03  1.037
2014-07-04      .
2014-07-07  1.004
2014-07-08  0.953
2014-07-09  0.915
2014-07-10  0.919
2014-07-11  0.900
2014-07-14  0.925
2014-07-15  0.934
2014-07-16  0.932
2014-07-17  0.873
2014-07-18  0.878
2014-07-21  0.847
2014-07-22  0.843
2014-07-23  0.854
2014-07-24  0.875
2014-07-25  0.815
2014-07-28  0.838
2014-07-29  0.800
2014-07-30  0.881
2014-07-31  0.877
2014-08-01  0.873
2014-08-04  0.877
2014-08-05  0.868
2014-08-06  0.870
2014-08-07  0.830
2014-08-08  0.837
2014-08-11  0.848
2014-08-12  0.882
2014-08-13  0.870
2014-08-14  0.821
2014-08-15  0.778
2014-08-18  0.832
2014-08-19  0.868
2014-08-20  0.878
2014-08-21  0.847
2014-08-22  0.825
2014-08-25  0.801
2014-08-26  0.819
2014-08-27  0.782
2014-08-28  0.751
2014-08-29  0.781
2014-09-01      .
2014-09-02  0.842
2014-09-03  0.826
2014-09-04  0.876
2014-09-05  0.910
2014-09-08  0.904
2014-09-09  0.916
2014-09-10  0.967
2014-09-11  0.936
2014-09-12  1.035
2014-09-15  1.024
2014-09-16  1.043
2014-09-17  1.073
2014-09-18  1.109
2014-09-19  1.060
2014-09-22  1.072
2014-09-23  1.030
2014-09-24  1.034
2014-09-25  0.993
2014-09-26  1.027
2014-09-29  1.014
2014-09-30  1.045
2014-10-01  0.948
2014-10-02  0.975
2014-10-03  0.979
2014-10-06  0.986
2014-10-07  0.937
2014-10-08  0.907
2014-10-09  0.894
2014-10-10  0.876
2014-10-13      .
2014-10-14  0.828
2014-10-15  0.783
2014-10-16  0.816
2014-10-17  0.822
2014-10-20  0.833
2014-10-21  0.862
2014-10-22  0.872
2014-10-23  0.908
2014-10-24  0.922
2014-10-27  0.908
2014-10-28  0.912
2014-10-29  0.897
2014-10-30  0.888
2014-10-31  0.905
2014-11-03  0.918
2014-11-04  0.908
2014-11-05  0.904
2014-11-06  0.918
2014-11-07  0.875
2014-11-10  0.910
2014-11-11      .
2014-11-12  0.928
2014-11-13  0.937
2014-11-14  0.914
2014-11-17  0.948
2014-11-18  0.949
2014-11-19  0.991
2014-11-20  0.972
2014-11-21  0.931
2014-11-24  0.920
2014-11-25  0.886
2014-11-26  0.879
2014-11-27      .
2014-11-28  0.850
